Wavelength,Eumelanin,Pheomelanin,Baseline,Epidermis,ScatteringEpi,ScatteringDerm,Dermis
410,131.51451650226562,112.63534107303022,0.2680365401608564,0.4923446231146973,7.932784648554808,3.966392324277404,8522.385253516188
420,121.37347842917981,100.45322139078023,0.22644197748959877,0.42663461552447923,7.216592000386382,3.608296000193191,9243.20443826276
430,112.22612779678802,89.83029665524481,0.19194859776352213,0.371097364708025,6.58074077024114,3.29037038512057,6334.083762192517
440,103.9552728988143,80.53743328363643,0.16334405984997707,0.32407056291030356,6.014647871172193,3.0073239355860966,3605.103201543573
450,96.45977946632703,72.38332974786923,0.1396229981347961,0.2841730716342297,5.509321687090168,2.754660843545084,1458.7027366107636
460,89.65207711978748,65.20761221387161,0.11995168686956585,0.25025604216107955,5.057094333685522,2.528547166842761,784.1463510530625
470,83.45609670419829,58.8753053694024,0.10363873715678258,0.22136277003649937,4.651403544099015,2.3257017720495075,578.9220313192482
480,77.80555681409068,53.272382524514505,0.09011079665786136,0.19669567120939258,4.286614166727216,2.143307083363608,472.18976617161456
490,72.64253462098118,48.302167293935106,0.07889239794000427,0.1755890778847154,3.9578714406240603,1.9789357203120301,438.6875462909997
500,67.9162692041523,43.88241065774736,0.069589247190424,0.15748679944089472,3.660979885227674,1.830489942613837,418.3033639492449
510,63.582155833944576,39.94290629027485,0.06187436594523779,0.1419235916869347,3.392302930916135,1.6961514654580676,429.39721273757254
520,59.600897723131226,36.42353690431384,0.05547659875544882,0.1285098367866756,3.1486794177464876,1.5743397088732438,520.9850873413357
530,55.937788142581304,33.272667289100454,0.0501710828681783,0.11691886444910793,2.92735387048328,1.46367693524164,794.5349833532242
540,52.56210086872165,30.445817427149983,0.04577134496039612,0.10687644875872554,2.725918070164087,1.3629590350820435,1031.500897118361
550,49.446570979460446,27.904562818376924,0.04212274714851879,0.09815209921275171,2.542261924727234,1.271130962363617,912.3008256058441
560,46.566951262504844,25.615619859870165,0.03909705192033498,0.09055183300852633,2.374532022966332,1.187266011483166,758.1387663022177
570,43.90163211523481,23.550082531374215,0.03658791496255562,0.08391217144216848,2.2210965595934575,1.1105482797967288,892.8007171231333
580,41.43131493009177,21.68278325152247,0.03450714747009626,0.07809514886936211,2.080515561559256,1.040257780779628,936.6606763400905
590,39.13873067627961,19.99175600117882,0.03278161656822498,0.07298415998124351,1.951515540119741,0.9757577700598705,357.63464251968475
600,37.00839678761747,18.457783964937395,0.03135067490650499,0.06848050171830086,1.8329678495970294,0.9164839247985147,121.38661447322816
610,35.02640661061503,17.06401725504145,0.03016402908229783,0.0645004912340807,1.723870160226765,0.8619350801133825,69.80859121497001
620,33.180246605964626,15.795648934622525,0.02917997197516482,0.060973061937960885,1.623330555056699,0.8116652775283495,46.67857192745071
630,31.458637270048442,14.639639689064044,0.02836391686390531,0.05783775660933356,1.5305538443660498,0.7652769221830249,34.89455593277053
640,29.851394382075767,13.58448321402264,0.02768718180474503,0.05504305054712765,1.4448297592946615,0.7224148796473308,28.356542668763375
650,28.34930771212457,12.620005780844819,0.027125981545132852,0.05254494923772242,1.365522742290122,0.682761371145061,24.271131669238287
660,26.944034765724194,11.737194571071123,0.026660591541872836,0.05030581453019878,1.2920630979668408,0.6460315489834204,20.92732254759422
670,25.628007507825494,10.928050293523707,0.026274654701280434,0.04829338115910749,1.223939305907184,0.611969652953592,18.386114983232144
680,24.394350316093952,10.185460351239715,0.02595460647531279,0.04647993194471275,1.1606913283256337,0.5803456641628169,16.204108710286917
690,23.236807670989165,9.503089443808602,0.02568919810748813,0.0448416053691115,1.101904771568543,0.5509523857842715,14.400303508282907
700,22.14968030664257,8.875284999387258,0.0254691012720866,0.04335781367064579,1.0472057821044447,0.5236028910522224,13.321899194384933
710,21.127768729112393,8.296995250458005,0.02528658021086004,0.04201075328029484,0.9962565757559048,0.4981282878779524,12.412895616972133
720,20.16632316290422,7.7636981147969815,0.025135219843817527,0.04078499247515455,0.9487515140674609,0.47437575703373047,11.84989265030894
730,19.26099911739236,7.271339331415421,0.025009700297978346,0.039667123655038834,0.9044136544100768,0.4522068272050384,11.36149019012584
740,18.407817875825288,6.816278541125897,0.024905609929439205,0.038645469748737796,0.8629917111102459,0.43149585555512293,12.269888149954618
750,17.603131304134504,6.3952422015201575,0.024819290267029847,0.0377098360007873,0.8242573739040902,0.4121286869520451,14.796686458089232
760,16.84359045742784,6.005282393538233,0.02474770742778124,0.03685129983899659,0.7880029376344289,0.39400146881721443,16.533085055065584
770,16.126117531023013,5.6437407171630865,0.024688345484837216,0.036062032728016405,0.754039203562606,0.377019601781303,16.309883891571502
780,15.447880761984283,5.308216591742097,0.024639118040004362,0.035335148916693385,0.722193618147089,0.3610968090735445,16.027682926713585
380,169.3809478396403,161.5942539940015,0.45161339628080815,0.7670544037108098,10.70062444996002,5.35031222498001,8293.6994000321
390,155.3455418066616,142.83712970835902,0.3786778900801753,0.6579754546624563,9.65854442259583,4.829272211297915,11742.944651930646
400,142.7855189861344,126.65228778807402,0.31819421266359565,0.566253054142092,8.741823504652602,4.370911752326301,17884.880714443247
410,131.51451650226562,112.63534107303022,0.2680365401608564,0.48899416636268656,7.932784648554808,3.966392324277404,29828.347449178767
420,121.37347842917981,100.45322139078023,0.22644197748959877,0.42380409080585923,7.216592000386382,3.608296000193191,32351.214741372736
430,112.22612779678802,89.83029665524481,0.19194859776352213,0.368698007235981,6.58074077024114,3.29037038512057,22169.29249585372
440,103.9552728988143,80.53743328363643,0.16334405984997707,0.3220287621621789,6.014647871172193,3.0073239355860966,12617.860633698298
450,96.45977946632703,72.38332974786923,0.1396229981347961,0.28242778415754477,5.509321687090168,2.754660843545084,5105.459089457179
460,89.65207711978748,65.20761221387161,0.11995168686956585,0.24875664607520998,5.057094333685522,2.528547166842761,2744.511808854815
470,83.45609670419829,58.8753053694024,0.10363873715678258,0.2200672858220396,4.651403544099015,2.3257017720495075,2026.226746881789
480,77.80555681409068,53.272382524514505,0.09011079665786136,0.19556928625116932,4.286614166727216,2.143307083363608,1652.6638662128628
490,72.64253462098118,48.302167293935106,0.07889239794000427,0.1746029229104653,3.9578714406240603,1.9789357203120301,1535.4061358951062
500,67.9162692041523,43.88241065774736,0.069589247190424,0.1566169338510144,3.660979885227674,1.830489942613837,1464.0615302599922
510,63.582155833944576,39.94290629027485,0.06187436594523779,0.14115016211261922,3.392302930916135,1.6961514654580676,1502.8900280212233
520,59.600897723131226,36.42353690431384,0.05547659875544882,0.1278163793022325,3.1486794177464876,1.5743397088732438,1823.4476115265795
530,55.937788142581304,33.272667289100454,0.0501710828681783,0.1162917259132557,2.92735387048328,1.46367693524164,2780.872266137495
540,52.56210086872165,30.445817427149983,0.04577134496039612,0.1063043069467206,2.725918070164087,1.3629590350820435,3610.2529797145576
550,49.446570979460446,27.904562818376924,0.04212274714851879,0.09762556487339523,2.542261924727234,1.271130962363617,3193.0527421908396
560,46.566951262504844,25.615619859870165,0.03909705192033498,0.09006311985952214,2.374532022966332,1.187266011483166,2653.4855452180805
570,43.90163211523481,23.550082531374215,0.03658791496255562,0.08345482250513653,2.2210965595934575,1.1105482797967288,3124.802381873264
580,41.43131493009177,21.68278325152247,0.03450714747009626,0.0776638095259859,2.080515561559256,1.040257780779628,3278.3122464153007
590,39.13873067627961,19.99175600117882,0.03278161656822498,0.0725743897741407,1.951515540119741,0.9757577700598705,1251.7211340832384
600,37.00839678761747,18.457783964937395,0.03135067490650499,0.06808861828196955,1.8329678495970294,0.9164839247985147,424.8530409289364
610,35.02640661061503,17.06401725504145,0.03016402908229783,0.064123440870552,1.723870160226765,0.8619350801133825,244.3299636782933
620,33.180246605964626,15.795648934622525,0.02917997197516482,0.06060831228827132,1.623330555056699,0.8116652775283495,163.3748996161756
630,31.458637270048442,14.639639689064044,0.02836391686390531,0.05748320764853475,1.5305538443660498,0.7652769221830249,122.13084649098785
640,29.851394382075767,13.58448321402264,0.02768718180474503,0.05469696077456834,1.4448297592946615,0.7224148796473308,99.24780243553549
650,28.34930771212457,12.620005780844819,0.027125981545132852,0.05220587446840826,1.365522742290122,0.682761371145061,84.94886590139859
660,26.944034765724194,11.737194571071123,0.026660591541872836,0.04997255713592537,1.2920630979668408,0.6460315489834204,73.24553560450939
670,25.628007507825494,10.928050293523707,0.026274654701280434,0.04796494797534148,1.223939305907184,0.611969652953592,64.35131048002106
680,24.394350316093952,10.185460351239715,0.02595460647531279,0.046155499363771335,1.1606913283256337,0.5803456641628169,56.71428964488155
690,23.236807670989165,9.503089443808602,0.02568919810748813,0.0445204903927679,1.101904771568543,0.5509523857842715,50.4009723667968
700,22.14968030664257,8.875284999387258,0.0254691012720866,0.04303944990474471,1.0472057821044447,0.5236028910522224,46.62655803849282
710,21.127768729112393,8.296995250458005,0.02528658021086004,0.041694671027659086,0.9962565757559048,0.4981282878779524,43.44504615637173
720,20.16632316290422,7.7636981147969815,0.025135219843817527,0.04047080222710683,0.9487515140674609,0.47437575703373047,41.474536302811835
730,19.26099911739236,7.271339331415421,0.025009700297978346,0.039354502401314106,0.9044136544100768,0.4522068272050384,39.7651281314894
740,18.407817875825288,6.816278541125897,0.024905609929439205,0.0383341496246198,0.8629917111102459,0.43149585555512293,42.94452135520641
750,17.603131304134504,6.3952422015201575,0.024819290267029847,0.037399594872449426,0.8242573739040902,0.4121286869520451,51.78831573579639
760,16.84359045742784,6.005282393538233,0.02474770742778124,0.03654195349614933,0.7880029376344289,0.39400146881721443,57.86571107575356
770,16.126117531023013,5.6437407171630865,0.024688345484837216,0.03575342840945594,0.754039203562606,0.377019601781303,57.084507211291076
780,15.447880761984283,5.308216591742097,0.024639118040004362,0.03502715994119333,0.722193618147089,0.3610968090735445,56.09680400658441
380,169.3809478396403,161.5942539940015,0.45161339628080815,0.7568931022944916,10.70062444996002,5.35031222498001,18957.02069684046
390,155.3455418066616,142.83712970835902,0.3786778900801753,0.6494552021356523,9.65854442259583,4.829272211297915,26841.010894308427
400,142.7855189861344,126.65228778807402,0.31819421266359565,0.559093684357161,8.741823504652602,4.370911752326301,40879.722765302184
410,131.51451650226562,112.63534107303022,0.2680365401608564,0.4829633442090673,7.932784648554808,3.966392324277404,68179.076024111
420,121.37347842917981,100.45322139078023,0.22644197748959877,0.41870914631234324,7.216592000386382,3.608296000193191,73945.63043380178
430,112.22612779678802,89.83029665524481,0.19194859776352213,0.36437916378630175,6.58074077024114,3.29037038512057,50672.66579789155
440,103.9552728988143,80.53743328363643,0.16334405984997707,0.3183535208155544,6.014647871172193,3.0073239355860966,28840.821953441646
450,96.45977946632703,72.38332974786923,0.1396229981347961,0.27928626669951184,5.509321687090168,2.754660843545084,11669.61876533095
460,89.65207711978748,65.20761221387161,0.11995168686956585,0.24605773312064474,5.057094333685522,2.528547166842761,6273.168121506715
470,83.45609670419829,58.8753053694024,0.10363873715678258,0.21773541423601198,4.651403544099015,2.3257017720495075,4631.373929046274
480,77.80555681409068,53.272382524514505,0.09011079665786136,0.19354179332636745,4.286614166727216,2.143307083363608,3777.516110891071
490,72.64253462098118,48.302167293935106,0.07889239794000427,0.17282784395681522,3.9578714406240603,1.9789357203120301,3509.498603138283
500,67.9162692041523,43.88241065774736,0.069589247190424,0.15505117578922986,3.660979885227674,1.830489942613837,3346.425352794822
510,63.582155833944576,39.94290629027485,0.06187436594523779,0.13975798887885138,3.392302930916135,1.6961514654580676,3435.1763159147836
520,59.600897723131226,36.42353690431384,0.05547659875544882,0.1265681558302349,3.1486794177464876,1.5743397088732438,4167.879456054873
530,55.937788142581304,33.272667289100454,0.0501710828681783,0.11516287654872168,2.92735387048328,1.46367693524164,6356.278742993538
540,52.56210086872165,30.445817427149983,0.04577134496039612,0.10527445168511168,2.725918070164087,1.3629590350820435,8252.006151668762
550,49.446570979460446,27.904562818376924,0.04212274714851879,0.09667780306255355,2.542261924727234,1.271130962363617,7298.405661297217
560,46.566951262504844,25.615619859870165,0.03909705192033498,0.08918343619131461,2.374532022966332,1.187266011483166,6065.1092546437785
570,43.90163211523481,23.550082531374215,0.03658791496255562,0.08263159441847903,2.2210965595934575,1.1105482797967288,7142.404917415771
580,41.43131493009177,21.68278325152247,0.03450714747009626,0.07688739870790873,2.080515561559256,1.040257780779628,7493.28463776062
590,39.13873067627961,19.99175600117882,0.03278161656822498,0.07183680340135563,1.951515540119741,0.9757577700598705,2861.0764058492664
600,37.00839678761747,18.457783964937395,0.03135067490650499,0.06738322809657318,1.8329678495970294,0.9164839247985147,971.0922135307076
610,35.02640661061503,17.06401725504145,0.03016402908229783,0.06344475021620029,1.723870160226765,0.8619350801133825,558.4680540455087
620,33.180246605964626,15.795648934622525,0.02917997197516482,0.059951762918830115,1.623330555056699,0.8116652775283495,373.4279217882335
630,31.458637270048442,14.639639689064044,0.02836391686390531,0.05684501951909687,1.5305538443660498,0.7652769221830249,279.15581211042655
640,29.851394382075767,13.58448321402264,0.02768718180474503,0.05407399918396157,1.4448297592946615,0.7224148796473308,226.85172115723455
650,28.34930771212457,12.620005780844819,0.027125981545132852,0.051595539883642766,1.365522742290122,0.682761371145061,194.1684457319197
660,26.944034765724194,11.737194571071123,0.026660591541872836,0.04937269382623323,1.2920630979668408,0.6460315489834204,167.4179831835032
670,25.628007507825494,10.928050293523707,0.026274654701280434,0.04737376824456267,1.223939305907184,0.611969652953592,147.08833131359185
680,24.394350316093952,10.185460351239715,0.02595460647531279,0.0455715207180768,1.1606913283256337,0.5803456641628169,129.6322882991103
690,23.236807670989165,9.503089443808602,0.02568919810748813,0.043942483435349414,1.101904771568543,0.5509523857842715,115.20185262822565
700,22.14968030664257,8.875284999387258,0.0254691012720866,0.042466395126122755,1.0472057821044447,0.5236028910522224,106.57462304721095
710,21.127768729112393,8.296995250458005,0.02528658021086004,0.04112572297291474,0.9962565757559048,0.4981282878779524,99.30259851638036
720,20.16632316290422,7.7636981147969815,0.025135219843817527,0.03990525978062093,0.9487515140674609,0.47437575703373047,94.79857817354701
730,19.26099911739236,7.271339331415421,0.025009700297978346,0.03879178414460959,0.9044136544100768,0.4522068272050384,90.89136130372005
740,18.407817875825288,6.816278541125897,0.024905609929439205,0.03777377340120742,0.8629917111102459,0.43149585555512293,98.15854731397452
750,17.603131304134504,6.3952422015201575,0.024819290267029847,0.036841160841441255,0.8242573739040902,0.4121286869520451,118.37293571261189
760,16.84359045742784,6.005282393538233,0.02474770742778124,0.03598513007902425,0.7880029376344289,0.39400146881721443,132.2641260918783
770,16.126117531023013,5.6437407171630865,0.024688345484837216,0.0351979406360471,0.754039203562606,0.377019601781303,130.47851811363316
780,15.447880761984283,5.308216591742097,0.024639118040004362,0.03447277978529323,0.722193618147089,0.3610968090735445,128.22091149746458
380,169.3809478396403,161.5942539940015,0.45161339628080815,0.7388285664432592,10.70062444996002,5.35031222498001,37914.01827107503
390,155.3455418066616,142.83712970835902,0.3786778900801753,0.6343080865324453,9.65854442259583,4.829272211297915,53682.002400308884
400,142.7855189861344,126.65228778807402,0.31819421266359565,0.5463659158506173,8.741823504652602,4.370911752326301,81759.42923906067
410,131.51451650226562,112.63534107303022,0.2680365401608564,0.472241882602633,7.932784648554808,3.966392324277404,136358.13832475114
420,121.37347842917981,100.45322139078023,0.22644197748959877,0.4096514672127593,7.216592000386382,3.608296000193191,147891.2492737743
430,112.22612779678802,89.83029665524481,0.19194859776352213,0.35670121987576087,6.58074077024114,3.29037038512057,101345.32176801488
440,103.9552728988143,80.53743328363643,0.16334405984997707,0.3118197584215553,6.014647871172193,3.0073239355860966,57681.63554366742
450,96.45977946632703,72.38332974786923,0.1396229981347961,0.27370134677412006,5.509321687090168,2.754660843545084,23339.230381964393
460,89.65207711978748,65.20761221387161,0.11995168686956585,0.2412596656458621,5.057094333685522,2.528547166842761,12546.330101487061
470,83.45609670419829,58.8753053694024,0.10363873715678258,0.21358986474974068,4.651403544099015,2.3257017720495075,9262.742551789204
480,77.80555681409068,53.272382524514505,0.09011079665786136,0.18993736146005297,4.286614166727216,2.143307083363608,7555.027608109353
490,72.64253462098118,48.302167293935106,0.07889239794000427,0.16967214803921504,3.9578714406240603,1.9789357203120301,7018.993166985792
500,67.9162692041523,43.88241065774736,0.069589247190424,0.15226760590161292,3.660979885227674,1.830489942613837,6692.847142620188
510,63.582155833944576,39.94290629027485,0.06187436594523779,0.13728301424104186,3.392302930916135,1.6961514654580676,6870.3494638620305
520,59.600897723131226,36.42353690431384,0.05547659875544882,0.12434909188001696,3.1486794177464876,1.5743397088732438,8335.75607170789
530,55.937788142581304,33.272667289100454,0.0501710828681783,0.11315603323399456,2.92735387048328,1.46367693524164,12712.554917227633
540,52.56210086872165,30.445817427149983,0.04577134496039612,0.10344359788669584,2.725918070164087,1.3629590350820435,16504.00995984466
550,49.446570979460446,27.904562818376924,0.04212274714851879,0.0949928931766128,2.542261924727234,1.271130962363617,14596.809165909779
560,46.566951262504844,25.615619859870165,0.03909705192033498,0.0876195541145012,2.374532022966332,1.187266011483166,12130.216507518498
570,43.90163211523481,23.550082531374215,0.03658791496255562,0.08116807781997681,2.2210965595934575,1.1105482797967288,14284.807961530298
580,41.43131493009177,21.68278325152247,0.03450714747009626,0.07550711280910488,2.080515561559256,1.040257780779628,14986.56750875529
590,39.13873067627961,19.99175600117882,0.03278161656822498,0.07052553873862664,1.951515540119741,0.9757577700598705,5722.1511332797645
600,37.00839678761747,18.457783964937395,0.03135067490650499,0.06612920110031298,1.8329678495970294,0.9164839247985147,1942.1828219068598
610,35.02640661061503,17.06401725504145,0.03016402908229783,0.06223818905290837,1.723870160226765,0.8619350801133825,1116.9345636927285
620,33.180246605964626,15.795648934622525,0.02917997197516482,0.058784564039823524,1.623330555056699,0.8116652775283495,746.8543495619018
630,31.458637270048442,14.639639689064044,0.02836391686390531,0.05571046284454066,1.5305538443660498,0.7652769221830249,558.3101719883097
640,29.851394382075767,13.58448321402264,0.02768718180474503,0.05296651191177178,1.4448297592946615,0.7224148796473308,453.7020247307607
650,28.34930771212457,12.620005780844819,0.027125981545132852,0.050510500621837456,1.365522742290122,0.682761371145061,388.3355026135842
660,26.944034765724194,11.737194571071123,0.026660591541872836,0.04830627016455832,1.2920630979668408,0.6460315489834204,334.8346013447195
670,25.628007507825494,10.928050293523707,0.026274654701280434,0.046322782056511455,1.223939305907184,0.611969652953592,294.175317364863
680,24.394350316093952,10.185460351239715,0.02595460647531279,0.04453333645906429,1.1606913283256337,0.5803456641628169,259.26324772236904
690,23.236807670989165,9.503089443808602,0.02568919810748813,0.042914915511049895,1.101904771568543,0.5509523857842715,230.4023899695082
700,22.14968030664257,8.875284999387258,0.0254691012720866,0.0414476310752393,1.0472057821044447,0.5236028910522224,213.14794207643678
710,21.127768729112393,8.296995250458005,0.02528658021086004,0.04011425976448034,0.9962565757559048,0.4981282878779524,198.6039023598539
720,20.16632316290422,7.7636981147969815,0.025135219843817527,0.03889985098686823,0.9487515140674609,0.47437575703373047,189.59586942383802
730,19.26099911739236,7.271339331415421,0.025009700297978346,0.03779139613269046,0.9044136544100768,0.4522068272050384,181.7814421107848
740,18.407817875825288,6.816278541125897,0.024905609929439205,0.03677754900402985,0.8629917111102459,0.43149585555512293,196.31581946072066
750,17.603131304134504,6.3952422015201575,0.024819290267029847,0.03584838923076006,0.8242573739040902,0.4121286869520451,236.7446006775621
760,16.84359045742784,6.005282393538233,0.02474770742778124,0.034995221781913,0.7880029376344289,0.39400146881721443,264.5269851011363
770,16.126117531023013,5.6437407171630865,0.024688345484837216,0.03421040681665361,0.754039203562606,0.377019601781303,260.9557721839775
780,15.447880761984283,5.308216591742097,0.024639118040004362,0.03348721506369305,0.722193618147089,0.3610968090735445,256.4405614720855
380,169.3809478396403,161.5942539940015,0.45161339628080815,2.6338483188217787,10.70062444996002,5.35031222498001,355.4443507756683
390,155.3455418066616,142.83712970835902,0.3786778900801753,2.3083837683587323,9.65854442259583,4.829272211297915,503.2691326255692
400,142.7855189861344,126.65228778807402,0.31819421266359565,2.0299394383548353,8.741823504652602,4.370911752326301,766.4949517188901
410,131.51451650226562,112.63534107303022,0.2680365401608564,1.7909613059245904,7.932784648554808,3.966392324277404,1278.3578016972915
420,121.37347842917981,100.45322139078023,0.22644197748959877,1.5852148694821986,7.216592000386382,3.608296000193191,1386.4806772879547
430,112.22612779678802,89.83029665524481,0.19194859776352213,1.4075370783651127,6.58074077024114,3.29037038512057,950.1125741182559
440,103.9552728988143,80.53743328363643,0.16334405984997707,1.2536383094822305,6.014647871172193,3.0073239355860966,540.7654885620831
450,96.45977946632703,72.38332974786923,0.1396229981347961,1.1199435531944215,5.509321687090168,2.754660843545084,218.80541761238743
460,89.65207711978748,65.20761221387161,0.11995168686956585,1.003464490753979,5.057094333685522,2.528547166842761,117.62195877549543
470,83.45609670419829,58.8753053694024,0.10363873715678258,0.9016960374210448,4.651403544099015,2.3257017720495075,86.83830998346284
480,77.80555681409068,53.272382524514505,0.09011079665786136,0.8125323561704065,4.286614166727216,2.143307083363608,70.8284695213928
490,72.64253462098118,48.302167293935106,0.07889239794000427,0.7341984366988243,3.9578714406240603,1.9789357203120301,65.80313596716225
500,67.9162692041523,43.88241065774736,0.069589247190424,0.6651941700383852,3.660979885227674,1.830489942613837,62.74550814143835
510,63.582155833944576,39.94290629027485,0.06187436594523779,0.6042484937778847,3.392302930916135,1.6961514654580676,64.40958506622856
520,59.600897723131226,36.42353690431384,0.05547659875544882,0.5502816832251595,3.1486794177464876,1.5743397088732438,78.14776593050689
530,55.937788142581304,33.272667289100454,0.0501710828681783,0.5023742542741031,2.92735387048328,1.46367693524164,119.18025006170889
540,52.56210086872165,30.445817427149983,0.04577134496039612,0.4597412499828128,2.725918070164087,1.3629590350820435,154.72513690209277
550,49.446570979460446,27.904562818376924,0.04212274714851879,0.4217109242379921,2.542261924727234,1.271130962363617,136.84512598913673
560,46.566951262504844,25.615619859870165,0.03909705192033498,0.3877070269789976,2.374532022966332,1.187266011483166,113.7208169392823
570,43.90163211523481,23.550082531374215,0.03658791496255562,0.3572340473937068,2.2210965595934575,1.1105482797967288,133.92010943445365
580,41.43131493009177,21.68278325152247,0.03450714747009626,0.3298648927816538,2.080515561559256,1.040257780779628,140.49910321087808
590,39.13873067627961,19.99175600117882,0.03278161656822498,0.30523057795285147,1.951515540119741,0.9757577700598705,53.64519804981515
