Wavelength,Cm, Ch, Bm,Eumelanin,Pheomelanin,Baseline,Epidermis,ScatteringEpi,ScatteringDerm,Dermis,Reflectance
700,0.002,0.003,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,0.004346605735105216,1.0472057821044447,0.5236028910522224,0.00011591780819048109,0.9812676359591516
710,0.002,0.003,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,0.004211822124619099,0.9962565757559048,0.4981282878779524,0.00011668821614106822,0.9809108123899322
720,0.002,0.003,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,0.004089181715949077,0.9487515140674609,0.47437575703373047,0.00011574294425528582,0.9805224438363651
730,0.002,0.003,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,0.003977341488130524,0.9044136544100768,0.4522068272050384,0.00011555540135912531,0.979782474720948
740,0.002,0.003,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,0.0038751318590937904,0.8629917111102459,0.43149585555512293,0.00011439926792989526,0.979318582729034
750,0.002,0.003,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,0.003781531798442217,0.8242573739040902,0.4121286869520451,0.00011287344971886862,0.9789540947300613
760,0.002,0.003,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,0.003695647759556466,0.7880029376344289,0.39400146881721443,0.00011060203929164934,0.9788750484900205
770,0.002,0.003,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,0.003616695819632696,0.754039203562606,0.377019601781303,0.00010983428413451483,0.978175562740957
780,0.002,0.003,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,0.003543986516836339,0.722193618147089,0.3610968090735445,0.0001091445602057653,0.977649469959468
380,0.002,0.02,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,0.07726995711643199,10.70062444996002,5.35031222498001,0.3271751622567104,0.6357335989882689
390,0.002,0.02,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,0.06627089282884585,9.65854442259583,4.829272211297915,0.3432542086645572,0.6174009759674808
400,0.002,0.02,0.01,142.7855189861344,126.65228778807402,0.31819421266359565,0.05702304818003869,8.741823504652602,4.370911752326301,0.36021666065682073,0.5757309212404724
410,0.002,0.02,0.01,131.51451650226562,112.63534107303022,0.2680365401608564,0.04923446231146973,7.932784648554808,3.966392324277404,0.4918928516187154,0.5008763073711435
420,0.002,0.02,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,0.04266346155244792,7.216592000386382,3.608296000193191,0.5031758262758796,0.45806632616224163
430,0.002,0.02,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,0.0371097364708025,6.58074077024114,3.29037038512057,0.29862371925161646,0.5512737677987651
440,0.002,0.02,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,0.032407056291030356,6.014647871172193,3.0073239355860966,0.3088411543573059,0.5035757570074553
450,0.002,0.02,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,0.028417307163422972,5.509321687090168,2.754660843545084,0.10436216107634422,0.6786227941855834
460,0.002,0.02,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,0.025025604216107954,5.057094333685522,2.528547166842761,0.05921960530626437,0.7572611898868372
470,0.002,0.02,0.01,83.45609670419829,58.8753053694024,0.10363873715678258,0.022136277003649937,4.651403544099015,2.3257017720495075,0.042079131924827304,0.8019658389439523
480,0.002,0.02,0.01,77.80555681409068,53.272382524514505,0.09011079665786136,0.019669567120939258,4.286614166727216,2.143307083363608,0.031132117161449407,0.8231295480152475
490,0.002,0.02,0.01,72.64253462098118,48.302167293935106,0.07889239794000427,0.01755890778847154,3.9578714406240603,1.9789357203120301,0.02627212909996241,0.8419989554572503
500,0.002,0.02,0.01,67.9162692041523,43.88241065774736,0.069589247190424,0.01574867994408947,3.660979885227674,1.830489942613837,0.02437239492449323,0.840539126985244
510,0.002,0.02,0.01,63.582155833944576,39.94290629027485,0.06187436594523779,0.014192359168693469,3.392302930916135,1.6961514654580676,0.023965273757252666,0.8315460985469865
520,0.002,0.02,0.01,59.600897723131226,36.42353690431384,0.05547659875544882,0.01285098367866756,3.1486794177464876,1.5743397088732438,0.02550073413356068,0.8067714253589511
530,0.002,0.02,0.01,55.937788142581304,33.272667289100454,0.0501710828681783,0.011691886444910793,2.92735387048328,1.46367693524164,0.03204433532242163,0.7633914590190692
540,0.002,0.02,0.01,52.56210086872165,30.445817427149983,0.04577134496039612,0.010687644875872555,2.725918070164087,1.3629590350820435,0.04990471183612237,0.6794824102053694
550,0.002,0.02,0.01,49.446570979460446,27.904562818376924,0.04212274714851879,0.00981520992127517,2.542261924727234,1.271130962363617,0.06012656058441109,0.6192517433980312
560,0.002,0.02,0.01,46.566951262504844,25.615619859870165,0.03909705192033498,0.009055183300852632,2.374532022966332,1.187266011483166,0.04901963022176385,0.6476117981693345
570,0.002,0.02,0.01,43.90163211523481,23.550082531374215,0.03658791496255562,0.008391217144216848,2.2210965595934575,1.1105482797967288,0.04066821231332661,0.6631225289117997
580,0.002,0.02,0.01,41.43131493009177,21.68278325152247,0.03450714747009626,0.007809514886936211,2.080515561559256,1.040257780779628,0.04602813400904139,0.6242824214143036
590,0.002,0.02,0.01,39.13873067627961,19.99175600117882,0.03278161656822498,0.007298415998124351,1.951515540119741,0.9757577700598705,0.04407925196847372,0.6136645359773163
600,0.002,0.02,0.01,37.00839678761747,18.457783964937395,0.03135067490650499,0.006848050171830086,1.8329678495970294,0.9164839247985147,0.012966947322816752,0.8287286935967474
610,0.002,0.02,0.01,35.02640661061503,17.06401725504145,0.03016402908229783,0.0064500491234080705,1.723870160226765,0.8619350801133825,0.004761121497001303,0.9150608379134166
620,0.002,0.02,0.01,33.180246605964626,15.795648934622525,0.02917997197516482,0.006097306193796089,1.623330555056699,0.8116652775283495,0.0028926927450713233,0.9354600406743923
630,0.002,0.02,0.01,31.458637270048442,14.639639689064044,0.02836391686390531,0.005783775660933356,1.5305538443660498,0.7652769221830249,0.002173593277053254,0.9457207649295003
640,0.002,0.02,0.01,29.851394382075767,13.58448321402264,0.02768718180474503,0.005504305054712765,1.4448297592946615,0.7224148796473308,0.0016527668763373002,0.9535039269627341
650,0.002,0.02,0.01,28.34930771212457,12.620005780844819,0.027125981545132852,0.005254494923772242,1.365522742290122,0.682761371145061,0.0013891669238284606,0.9564661955194034
660,0.002,0.02,0.01,26.944034765724194,11.737194571071123,0.026660591541872836,0.005030581453019878,1.2920630979668408,0.6460315489834204,0.0012477547594220708,0.9573474864438709
670,0.002,0.02,0.01,25.628007507825494,10.928050293523707,0.026274654701280434,0.004829338115910749,1.223939305907184,0.611969652953592,0.0011249983232145097,0.9582041833582571
680,0.002,0.02,0.01,24.394350316093952,10.185460351239715,0.02595460647531279,0.004647993194471275,1.1606913283256337,0.5803456641628169,0.0009913710286916131,0.9602761589989542
690,0.002,0.02,0.01,23.236807670989165,9.503089443808602,0.02568919810748813,0.00448416053691115,1.101904771568543,0.5509523857842715,0.0008618508282906768,0.9618214451915771
700,0.002,0.02,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,0.004335781367064579,1.0472057821044447,0.5236028910522224,0.0007719194384932898,0.9629287905251105
710,0.002,0.02,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,0.004201075328029484,0.9962565757559048,0.4981282878779524,0.0007770616972132857,0.9615987874256047
720,0.002,0.02,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,0.0040784992475154545,0.9487515140674609,0.47437575703373047,0.0007707650308938824,0.9613878138266012
730,0.002,0.02,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,0.003966712365503883,0.9044136544100768,0.4522068272050384,0.0007695190125840375,0.960330358526238
740,0.002,0.02,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,0.0038645469748737797,0.8629917111102459,0.43149585555512293,0.0007618149954617009,0.959099437807223
750,0.002,0.02,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,0.0037709836000787296,0.8242573739040902,0.4121286869520451,0.0007516458089233785,0.9576109376992238
760,0.002,0.02,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,0.0036851299838996593,0.7880029376344289,0.39400146881721443,0.0007365055065584511,0.9563774634950469
770,0.002,0.02,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,0.0036062032728016403,0.754039203562606,0.377019601781303,0.000731389157150281,0.9551015219876267
780,0.002,0.02,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,0.0035335148916693384,0.722193618147089,0.3610968090735445,0.0007267926713584085,0.9532437149999065
380,0.002,0.07,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,0.07670544037108099,10.70062444996002,5.35031222498001,1.1449550032097882,0.4611332289189814
390,0.002,0.07,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,0.06579754546624564,9.65854442259583,4.829272211297915,1.201257193064422,0.4100797274840151
400,0.002,0.07,0.01,142.7855189861344,126.65228778807402,0.31819421266359565,0.0566253054142092,8.741823504652602,4.370911752326301,1.2606469443244401,0.4054487538576798
410,0.002,0.07,0.01,131.51451650226562,112.63534107303022,0.2680365401608564,0.04889941663626866,7.932784648554808,3.966392324277404,1.7215311678764476,0.35798012661723283
420,0.002,0.07,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,0.04238040908058592,7.216592000386382,3.608296000193191,1.7610361372734578,0.3339885934399634
430,0.002,0.07,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,0.0368698007235981,6.58074077024114,3.29037038512057,1.0451158353714405,0.3572319354974164
440,0.002,0.07,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,0.03220287621621789,6.014647871172193,3.0073239355860966,1.0808868698296235,0.34806746445991227
450,0.002,0.07,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,0.028242778415754476,5.509321687090168,2.754660843545084,0.36521869571785764,0.4502433738120328
460,0.002,0.07,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,0.024875664607520998,5.057094333685522,2.528547166842761,0.20722663548152093,0.520497504379004
470,0.002,0.07,0.01,83.45609670419829,58.8753053694024,0.10363873715678258,0.022006728582203962,4.651403544099015,2.3257017720495075,0.1472406881788907,0.5707616604459816
480,0.002,0.07,0.01,77.80555681409068,53.272382524514505,0.09011079665786136,0.01955692862511693,4.286614166727216,2.143307083363608,0.10893087128624268,0.6148873035608386
490,0.002,0.07,0.01,72.64253462098118,48.302167293935106,0.07889239794000427,0.01746029229104653,3.9578714406240603,1.9789357203120301,0.09192483951058944,0.6377648563136642
500,0.002,0.07,0.01,67.9162692041523,43.88241065774736,0.069589247190424,0.01566169338510144,3.660979885227674,1.830489942613837,0.08527902599920967,0.6265881029649429
510,0.002,0.07,0.01,63.582155833944576,39.94290629027485,0.06187436594523779,0.014115016211261922,3.392302930916135,1.6961514654580676,0.08385680212230351,0.6188333043830605
520,0.002,0.07,0.01,59.600897723131226,36.42353690431384,0.05547659875544882,0.01278163793022325,3.1486794177464876,1.5743397088732438,0.08923315265789798,0.5977635494037776
530,0.002,0.07,0.01,55.937788142581304,33.272667289100454,0.0501710828681783,0.01162917259132557,2.92735387048328,1.46367693524164,0.11213761374947184,0.5120889640144594
540,0.002,0.07,0.01,52.56210086872165,30.445817427149983,0.04577134496039612,0.010630430694672061,2.725918070164087,1.3629590350820435,0.17465047145569218,0.4019726613317489
550,0.002,0.07,0.01,49.446570979460446,27.904562818376924,0.04212274714851879,0.009762556487339523,2.542261924727234,1.271130962363617,0.21042821908393688,0.3794562736505811
560,0.002,0.07,0.01,46.566951262504844,25.615619859870165,0.03909705192033498,0.009006311985952215,2.374532022966332,1.187266011483166,0.17155502180800136,0.3885130635932972
570,0.002,0.07,0.01,43.90163211523481,23.550082531374215,0.03658791496255562,0.008345482250513653,2.2210965595934575,1.1105482797967288,0.14232593732640625,0.3913429366286306
580,0.002,0.07,0.01,41.43131493009177,21.68278325152247,0.03450714747009626,0.007766380952598589,2.080515561559256,1.040257780779628,0.16108639153003032,0.3593179989542502
590,0.002,0.07,0.01,39.13873067627961,19.99175600117882,0.03278161656822498,0.0072574389774140696,1.951515540119741,0.9757577700598705,0.15426590832385917,0.3568119277110754
600,0.002,0.07,0.01,37.00839678761747,18.457783964937395,0.03135067490650499,0.006808861828196955,1.8329678495970294,0.9164839247985147,0.04537334289364135,0.6002941150013139
610,0.002,0.07,0.01,35.02640661061503,17.06401725504145,0.03016402908229783,0.006412344087055199,1.723870160226765,0.8619350801133825,0.01665336782932576,0.7813753906859859
620,0.002,0.07,0.01,33.180246605964626,15.795648934622525,0.02917997197516482,0.006060831228827132,1.623330555056699,0.8116652775283495,0.010114211617558324,0.8461347269059053
630,0.002,0.07,0.01,31.458637270048442,14.639639689064044,0.02836391686390531,0.005748320764853475,1.5305538443660498,0.7652769221830249,0.007597649098784023,0.8651328359768217
640,0.002,0.07,0.01,29.851394382075767,13.58448321402264,0.02768718180474503,0.005469696077456834,1.4448297592946615,0.7224148796473308,0.005774993553548891,0.8882499516760661
650,0.002,0.07,0.01,28.34930771212457,12.620005780844819,0.027125981545132852,0.005220587446840826,1.365522742290122,0.682761371145061,0.004852590139858816,0.8974868107606717
660,0.002,0.07,0.01,26.944034765724194,11.737194571071123,0.026660591541872836,0.0049972557135925365,1.2920630979668408,0.6460315489834204,0.004357810450937592,0.903369670033366
670,0.002,0.07,0.01,25.628007507825494,10.928050293523707,0.026274654701280434,0.004796494797534148,1.223939305907184,0.611969652953592,0.003928298002105337,0.9053283272697468
680,0.002,0.07,0.01,24.394350316093952,10.185460351239715,0.02595460647531279,0.004615549936377134,1.1606913283256337,0.5803456641628169,0.0034607144881542867,0.9097444546618798
690,0.002,0.07,0.01,23.236807670989165,9.503089443808602,0.02568919810748813,0.00445204903927679,1.101904771568543,0.5509523857842715,0.003007486679679748,0.9145049088624656
700,0.002,0.07,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,0.004303944990474471,1.0472057821044447,0.5236028910522224,0.002692803849281284,0.9177135976640212
710,0.002,0.07,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,0.004169467102765908,0.9962565757559048,0.4981282878779524,0.0027108656371726994,0.9140595554759661
720,0.002,0.07,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,0.004047080222710683,0.9487515140674609,0.47437575703373047,0.0026888802811832523,0.9118782655545576
730,0.002,0.07,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,0.0039354502401314105,0.9044136544100768,0.4522068272050384,0.0026845631489398392,0.9081341397245735
740,0.002,0.07,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,0.0038334149624619797,0.8629917111102459,0.43149585555512293,0.0026576355206406493,0.9067122844756995
750,0.002,0.07,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,0.0037399594872449425,0.8242573739040902,0.4121286869520451,0.002622073579638364,0.9035511664530217
760,0.002,0.07,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,0.003654195349614933,0.7880029376344289,0.39400146881721443,0.002569107575354856,0.9041670364454736
770,0.002,0.07,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,0.003575342840945594,0.754039203562606,0.377019601781303,0.0025512211291062905,0.8972086502939326
780,0.002,0.07,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,0.003502715994119333,0.722193618147089,0.3610968090735445,0.002535150658440429,0.895911560557332
380,0.002,0.16,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,0.07568931022944916,10.70062444996002,5.35031222498001,2.6163896840460144,0.4013500374836984
390,0.002,0.16,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,0.06494552021356523,9.65854442259583,4.829272211297915,2.7451854308426777,0.36752279657979064
400,0.002,0.16,0.01,142.7855189861344,126.65228778807402,0.31819421266359565,0.0559093684357161,8.741823504652602,4.370911752326301,2.881020530218199,0.3729501665024645
410,0.002,0.16,0.01,131.51451650226562,112.63534107303022,0.2680365401608564,0.04829633442090673,7.932784648554808,3.966392324277404,3.9345424110997627,0.3194760987708832
420,0.002,0.16,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,0.041870914631234324,7.216592000386382,3.608296000193191,4.024899380177461,0.2961896226459811
430,0.002,0.16,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,0.03643791637863018,6.58074077024114,3.29037038512057,2.388559789153942,0.3120076952249552
440,0.002,0.16,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,0.03183535208155544,6.014647871172193,3.0073239355860966,2.4703633441643835,0.2842492302896453
450,0.002,0.16,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,0.027928626669951183,5.509321687090168,2.754660843545084,0.8345845330949319,0.3423031247721219
460,0.002,0.16,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,0.024605773312064476,5.057094333685522,2.528547166842761,0.4734881506715271,0.4031998237697351
470,0.002,0.16,0.01,83.45609670419829,58.8753053694024,0.10363873715678258,0.021773541423601196,4.651403544099015,2.3257017720495075,0.3364009046273872,0.4264962839904205
480,0.002,0.16,0.01,77.80555681409068,53.272382524514505,0.09011079665786136,0.019354179332636744,4.286614166727216,2.143307083363608,0.24885508910708168,0.4592750748397295
490,0.002,0.16,0.01,72.64253462098118,48.302167293935106,0.07889239794000427,0.01728278439568152,3.9578714406240603,1.9789357203120301,0.21000031382831366,0.4820642048990287
500,0.002,0.16,0.01,67.9162692041523,43.88241065774736,0.069589247190424,0.015505117578922986,3.660979885227674,1.830489942613837,0.19482327948223932,0.47147335495186427
510,0.002,0.16,0.01,63.582155833944576,39.94290629027485,0.06187436594523779,0.013975798887885138,3.392302930916135,1.6961514654580676,0.191583591478304,0.4401340509242688
520,0.002,0.16,0.01,59.600897723131226,36.42353690431384,0.05547659875544882,0.012656815583023489,3.1486794177464876,1.5743397088732438,0.20388160548727324,0.40689633019233373
530,0.002,0.16,0.01,55.937788142581304,33.272667289100454,0.0501710828681783,0.011516287654872167,2.92735387048328,1.46367693524164,0.2562422993537483,0.371874048968748
540,0.002,0.16,0.01,52.56210086872165,30.445817427149983,0.04577134496039612,0.010527445168511168,2.725918070164087,1.3629590350820435,0.3991351668762677,0.29531946678324694
550,0.002,0.16,0.01,49.446570979460446,27.904562818376924,0.04212274714851879,0.009667780306255355,2.542261924727234,1.271130962363617,0.480918129721676,0.25970715995826377
560,0.002,0.16,0.01,46.566951262504844,25.615619859870165,0.03909705192033498,0.00891834361913146,2.374532022966332,1.187266011483166,0.3920694643778093,0.26061873252833867
570,0.002,0.16,0.01,43.90163211523481,23.550082531374215,0.03658791496255562,0.008263159441847903,2.2210965595934575,1.1105482797967288,0.3252637415770968,0.27513018444414666
580,0.002,0.16,0.01,41.43131493009177,21.68278325152247,0.03450714747009626,0.0076887398707908726,2.080515561559256,1.040257780779628,0.36814777606199806,0.23410588901716217
590,0.002,0.16,0.01,39.13873067627961,19.99175600117882,0.03278161656822498,0.007183680340135563,1.951515540119741,0.9757577700598705,0.35256058492667697,0.2447473406285801
600,0.002,0.16,0.01,37.00839678761747,18.457783964937395,0.03135067490650499,0.006738322809657318,1.8329678495970294,0.9164839247985147,0.10366535307074343,0.4165324347098853
610,0.002,0.16,0.01,35.02640661061503,17.06401725504145,0.03016402908229783,0.006344475021620029,1.723870160226765,0.8619350801133825,0.038021404550866084,0.6096882129481258
620,0.002,0.16,0.01,33.180246605964626,15.795648934622525,0.02917997197516482,0.005995176291883011,1.623330555056699,0.8116652775283495,0.023076178823346217,0.7180853418539679
630,0.002,0.16,0.01,31.458637270048442,14.639639689064044,0.02836391686390531,0.005684501951909687,1.5305538443660498,0.7652769221830249,0.017325211042650883,0.7521313319970364
640,0.002,0.16,0.01,29.851394382075767,13.58448321402264,0.02768718180474503,0.005407399918396157,1.4448297592946615,0.7224148796473308,0.013160115723455773,0.7862718639526334
650,0.002,0.16,0.01,28.34930771212457,12.620005780844819,0.027125981545132852,0.005159553988364277,1.365522742290122,0.682761371145061,0.011052573191966586,0.8092343692390922
660,0.002,0.16,0.01,26.944034765724194,11.737194571071123,0.026660591541872836,0.004937269382623323,1.2920630979668408,0.6460315489834204,0.00992231835032277,0.8164294096271357
670,0.002,0.16,0.01,25.628007507825494,10.928050293523707,0.026274654701280434,0.004737376824456267,1.223939305907184,0.611969652953592,0.00894113135918521,0.8210151081306306
680,0.002,0.16,0.01,24.394350316093952,10.185460351239715,0.02595460647531279,0.00455715207180768,1.1606913283256337,0.5803456641628169,0.007872829911028204,0.8292531223929953
690,0.002,0.16,0.01,23.236807670989165,9.503089443808602,0.02568919810748813,0.004394248343534942,1.101904771568543,0.5509523857842715,0.006837262822564641,0.8413230101232627
700,0.002,0.16,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,0.0042466395126122755,1.0472057821044447,0.5236028910522224,0.006118304721096844,0.8482968169456702
710,0.002,0.16,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,0.004112572297291474,0.9962565757559048,0.4981282878779524,0.00615985163803396,0.8389618665295902
720,0.002,0.16,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,0.003990525978062093,0.9487515140674609,0.47437575703373047,0.006109817354700908,0.8340432568224372
730,0.002,0.16,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,0.003879178414460959,0.9044136544100768,0.4522068272050384,0.006100130372004829,0.8292495942121256
740,0.002,0.16,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,0.0037773773401207416,0.8629917111102459,0.43149585555512293,0.006038731397451663,0.821673152994949
750,0.002,0.16,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,0.0036841160841441256,0.8242573739040902,0.4121286869520451,0.005957571261188881,0.8201302837470561
760,0.002,0.16,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,0.003598513007902425,0.7880029376344289,0.39400146881721443,0.00583660918782938,0.8172838270740158
770,0.002,0.16,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,0.00351979406360471,0.754039203562606,0.377019601781303,0.005795811363316213,0.8062091091047635
780,0.002,0.16,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,0.003447277978529323,0.722193618147089,0.3610968090735445,0.005759149746457659,0.8025336072562739
380,0.002,0.32,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,0.07388285664432592,10.70062444996002,5.35031222498001,5.230467107503071,0.35026954915640873
390,0.002,0.32,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,0.06343080865324453,9.65854442259583,4.829272211297915,5.488432030888144,0.35974788868055707
